statusId,sensorName,value,timestamp
59656,8,orientation,"[116.939995,-33.95,-17.91]",1560901586789
59660,8,orientation,"[117.7,-34.27,-17.66]",1560901586799
59664,8,orientation,"[118.14,-34.59,-17.65]",1560901586809
59668,8,orientation,"[118.49,-34.899998,-17.59]",1560901586819
59672,8,orientation,"[118.86,-35.11,-17.56]",1560901586829
59676,8,orientation,"[119.09,-35.28,-17.59]",1560901586839
59680,8,orientation,"[119.39,-35.37,-17.609999]",1560901586849
59684,8,orientation,"[119.509995,-35.41,-17.859999]",1560901586859
59688,8,orientation,"[119.7,-35.36,-18.09]",1560901586869
59692,8,orientation,"[119.829994,-35.28,-18.33]",1560901586879
59696,8,orientation,"[119.93,-35.13,-18.64]",1560901586889
59700,8,orientation,"[119.96999,-34.96,-19.02]",1560901586899
59704,8,orientation,"[120.03,-34.7,-19.43]",1560901586909
59708,8,orientation,"[120.06,-34.41,-19.859999]",1560901586919
59712,8,orientation,"[120.079994,-34.059998,-20.279999]",1560901586929
59716,8,orientation,"[120.149994,-33.649998,-20.67]",1560901586939
59720,8,orientation,"[120.21,-33.21,-21.029999]",1560901586949
59724,8,orientation,"[120.42,-32.649998,-21.359999]",1560901586959
59728,8,orientation,"[120.53,-32.07,-21.779999]",1560901586969
59732,8,orientation,"[120.7,-31.4,-22.24]",1560901586979
59736,8,orientation,"[120.99,-30.619999,-22.68]",1560901586989
59740,8,orientation,"[121.34,-29.75,-23.119999]",1560901586999
59749,8,orientation,"[121.909996,-28.66,-23.619999]",1560901587009
59750,8,orientation,"[122.38,-27.519999,-24.15]",1560901587019
59751,8,orientation,"[122.81,-26.349998,-24.73]",1560901587029
59756,8,orientation,"[123.36,-25.08,-25.34]",1560901587039
59760,8,orientation,"[123.729996,-23.84,-26.019999]",1560901587049
59764,8,orientation,"[124.259995,-22.47,-26.66]",1560901587059
59768,8,orientation,"[124.79,-21.039999,-27.33]",1560901587069
59772,8,orientation,"[125.189995,-19.58,-28.14]",1560901587079
59776,8,orientation,"[125.86,-17.93,-28.849998]",1560901587089
59780,8,orientation,"[126.68,-16.17,-29.48]",1560901587099
59784,8,orientation,"[127.259995,-14.429999,-30.279999]",1560901587109
59788,8,orientation,"[127.84,-12.65,-31.099998]",1560901587119
59792,8,orientation,"[128.67,-10.73,-31.84]",1560901587128
59796,8,orientation,"[129.66,-8.7,-32.45]",1560901587139
59800,8,orientation,"[130.77,-6.58,-32.98]",1560901587149
59804,8,orientation,"[131.84,-4.46,-33.52]",1560901587159
59808,8,orientation,"[132.86,-2.35,-34.07]",1560901587169
59812,8,orientation,"[133.93,-0.16,-34.6]",1560901587179
59816,8,orientation,"[135.14,2.08,-35.02]",1560901587188
59820,8,orientation,"[136.43,4.43,-35.41]",1560901587199
59824,8,orientation,"[137.67,6.85,-35.84]",1560901587209
59828,8,orientation,"[138.95999,9.2699995,-36.18]",1560901587219
59832,8,orientation,"[140.25,11.639999,-36.42]",1560901587229
59836,8,orientation,"[141.51,13.96,-36.559998]",1560901587239
59840,8,orientation,"[142.77,16.24,-36.6]",1560901587248
59844,8,orientation,"[143.83,18.4,-36.649998]",1560901587259
59848,8,orientation,"[144.95999,20.59,-36.68]",1560901587269
59852,8,orientation,"[146.06999,22.76,-36.7]",1560901587279
59856,8,orientation,"[147.0,24.81,-36.719997]",1560901587289
59860,8,orientation,"[147.98,26.89,-36.67]",1560901587299
59864,8,orientation,"[148.83,28.82,-36.57]",1560901587309
59868,8,orientation,"[149.64,30.699999,-36.44]",1560901587319
59872,8,orientation,"[150.39,32.559998,-36.34]",1560901587329
59876,8,orientation,"[150.83,34.35,-36.45]",1560901587339
59880,8,orientation,"[151.54,36.38,-36.51]",1560901587349
59884,8,orientation,"[152.48,38.34,-36.28]",1560901587359
59888,8,orientation,"[153.61,40.36,-35.89]",1560901587369
59892,8,orientation,"[154.79,42.64,-35.649998]",1560901587379
59896,8,orientation,"[155.75,45.02,-35.64]",1560901587389
59900,8,orientation,"[156.66,47.41,-35.64]",1560901587399
59904,8,orientation,"[157.34999,49.579998,-35.57]",1560901587409
59908,8,orientation,"[158.12,51.77,-35.42]",1560901587419
59912,8,orientation,"[158.76,53.989998,-35.41]",1560901587429
59916,8,orientation,"[159.18,56.01,-35.41]",1560901587439
59920,8,orientation,"[159.28,57.75,-35.45]",1560901587449
59924,8,orientation,"[159.37,59.42,-35.44]",1560901587459
59928,8,orientation,"[159.53,61.109997,-35.399998]",1560901587468
59932,8,orientation,"[159.62999,62.98,-35.51]",1560901587479
59936,8,orientation,"[159.9,64.77,-35.44]",1560901587489
59940,8,orientation,"[160.58,66.869995,-35.27]",1560901587499
59946,8,orientation,"[161.65,69.2,-34.93]",1560901587509
59948,8,orientation,"[162.97,71.72,-34.5]",1560901587519
59952,8,orientation,"[164.51999,74.619995,-34.12]",1560901587529
59956,8,orientation,"[166.05,77.92,-33.989998]",1560901587539
59960,8,orientation,"[167.17,81.06,-34.09]",1560901587549
59964,8,orientation,"[168.3,84.009995,-34.03]",1560901587559
59968,8,orientation,"[169.01,86.25,-33.87]",1560901587568
59972,8,orientation,"[169.01999,87.439995,-33.649998]",1560901587579
59976,8,orientation,"[168.25,87.939995,-33.73]",1560901587589
59980,8,orientation,"[167.2,88.119995,-33.84]",1560901587599
59984,8,orientation,"[166.20999,87.86,-33.579998]",1560901587609
59988,8,orientation,"[164.97,87.229996,-33.329998]",1560901587619
59992,8,orientation,"[163.55,87.0,-33.51]",1560901587629
59996,8,orientation,"[162.48999,87.33,-33.8]",1560901587639
60000,8,orientation,"[161.67,88.09,-34.219997]",1560901587648
60004,8,orientation,"[161.26,89.18,-34.66]",1560901587659
60008,8,orientation,"[160.95,90.21,-35.079998]",1560901587669
60012,8,orientation,"[160.76999,90.95,-35.219997]",1560901587679
60016,8,orientation,"[160.98999,91.759995,-35.149998]",1560901587689
60020,8,orientation,"[161.48999,92.57,-34.89]",1560901587699
60024,8,orientation,"[162.01,93.189995,-34.5]",1560901587709
60028,8,orientation,"[162.59999,93.75,-34.1]",1560901587719
60032,8,orientation,"[163.42,94.38,-33.62]",1560901587729
60036,8,orientation,"[164.12,95.15,-33.34]",1560901587739
60040,8,orientation,"[164.28,95.64,-33.309998]",1560901587749
60044,8,orientation,"[163.68,95.68,-33.64]",1560901587759
60048,8,orientation,"[162.73,95.54,-34.16]",1560901587769
60052,8,orientation,"[161.37999,94.979996,-34.719997]",1560901587779
60056,8,orientation,"[159.86,93.95,-35.07]",1560901587789
60060,8,orientation,"[158.56,92.829994,-35.16]",1560901587799
60064,8,orientation,"[157.45999,91.88,-35.2]",1560901587809
60068,8,orientation,"[156.8,91.35,-35.26]",1560901587819
60072,8,orientation,"[156.76,91.4,-35.34]",1560901587828
60076,8,orientation,"[157.59,91.99,-35.21]",1560901587839
60080,8,orientation,"[158.67,92.939995,-35.19]",1560901587849
60084,8,orientation,"[159.59999,94.28,-35.59]",1560901587859
60088,8,orientation,"[160.7,95.92,-36.07]",1560901587869
60092,8,orientation,"[161.58,96.7,-36.059998]",1560901587879
60096,8,orientation,"[161.86,96.53,-35.829998]",1560901587889
60100,8,orientation,"[161.81,95.77,-35.399998]",1560901587899
60104,8,orientation,"[161.5,94.7,-34.92]",1560901587909
60108,8,orientation,"[161.12999,93.68,-34.5]",1560901587919
60112,8,orientation,"[160.81,92.99,-34.29]",1560901587929
60116,8,orientation,"[160.44,92.54,-34.28]",1560901587939
60120,8,orientation,"[159.95999,92.18,-34.43]",1560901587949
60124,8,orientation,"[159.31999,91.92,-34.78]",1560901587959
60128,8,orientation,"[158.53,91.659996,-35.219997]",1560901587969
60132,8,orientation,"[157.67,91.369995,-35.719997]",1560901587979
60136,8,orientation,"[156.9,91.04,-36.16]",1560901587989
60140,8,orientation,"[156.2,90.67,-36.51]",1560901587999
60149,8,orientation,"[155.55,90.13,-36.67]",1560901588008
60150,8,orientation,"[155.17,89.619995,-36.69]",1560901588019
60151,8,orientation,"[155.09999,89.27,-36.59]",1560901588029
60156,8,orientation,"[155.31999,89.21,-36.489998]",1560901588039
60160,8,orientation,"[155.73,89.35,-36.45]",1560901588049
60164,8,orientation,"[156.18,89.63,-36.51]",1560901588059
60168,8,orientation,"[156.54,89.86,-36.59]",1560901588069
60172,8,orientation,"[156.94,90.0,-36.59]",1560901588079
60176,8,orientation,"[157.23,89.96,-36.559998]",1560901588089
60180,8,orientation,"[157.28,89.77,-36.57]",1560901588099
60184,8,orientation,"[157.23,89.39,-36.54]",1560901588109
60188,8,orientation,"[156.98999,88.81,-36.48]",1560901588119
60192,8,orientation,"[156.73999,88.21,-36.42]",1560901588129
60196,8,orientation,"[156.51,87.61,-36.39]",1560901588139
60200,8,orientation,"[155.97,86.88,-36.53]",1560901588149
60204,8,orientation,"[155.56999,86.22,-36.63]",1560901588159
60208,8,orientation,"[155.09999,85.42,-36.68]",1560901588169
60212,8,orientation,"[154.43,84.39,-36.719997]",1560901588179
60216,8,orientation,"[153.78,83.34,-36.719997]",1560901588189
60220,8,orientation,"[153.28,82.549995,-36.899998]",1560901588199
60224,8,orientation,"[152.81,81.89,-37.17]",1560901588209
60228,8,orientation,"[152.08,81.27,-37.71]",1560901588219
60232,8,orientation,"[151.12,80.42,-38.25]",1560901588229
60236,8,orientation,"[149.52,79.02,-38.809998]",1560901588239
60240,8,orientation,"[147.65,77.33,-39.329998]",1560901588249
60244,8,orientation,"[146.12999,75.86,-39.87]",1560901588259
60248,8,orientation,"[144.69,74.32,-40.32]",1560901588269
60252,8,orientation,"[143.03,72.479996,-40.69]",1560901588279
60256,8,orientation,"[141.12,70.26,-40.91]",1560901588288
60260,8,orientation,"[139.2,67.97,-41.05]",1560901588299
60264,8,orientation,"[137.37999,65.78,-41.25]",1560901588309
60268,8,orientation,"[135.61,63.64,-41.5]",1560901588319
60272,8,orientation,"[134.06,61.71,-41.879997]",1560901588329
60276,8,orientation,"[132.84999,60.09,-42.42]",1560901588339
60280,8,orientation,"[131.5,58.26,-42.879997]",1560901588349
60284,8,orientation,"[129.47,55.93,-43.2]",1560901588359
60288,8,orientation,"[127.24,53.379997,-43.39]",1560901588369
60292,8,orientation,"[125.46999,50.92,-43.35]",1560901588379
60296,8,orientation,"[124.43,48.77,-43.2]",1560901588389
60300,8,orientation,"[124.649994,47.329998,-43.17]",1560901588399
60304,8,orientation,"[123.82,45.579998,-43.629997]",1560901588409
60308,8,orientation,"[122.25,43.42,-44.149998]",1560901588419
60312,8,orientation,"[120.7,41.28,-44.809998]",1560901588429
60316,8,orientation,"[120.29,39.46,-45.059998]",1560901588439
60320,8,orientation,"[118.829994,36.78,-44.75]",1560901588449
60324,8,orientation,"[117.36,34.01,-44.27]",1560901588458
60328,8,orientation,"[115.45,31.23,-44.23]",1560901588469
60332,8,orientation,"[113.909996,28.58,-44.04]",1560901588479
60336,8,orientation,"[113.079994,26.39,-44.129997]",1560901588489
60340,8,orientation,"[113.43,24.83,-44.329998]",1560901588499
60346,8,orientation,"[114.02,23.24,-44.14]",1560901588509
60348,8,orientation,"[114.49,21.539999,-43.75]",1560901588519
60352,8,orientation,"[114.899994,19.83,-43.35]",1560901588529
60356,8,orientation,"[114.71,17.94,-43.2]",1560901588539
60360,8,orientation,"[114.149994,15.87,-43.03]",1560901588549
60364,8,orientation,"[113.22,13.509999,-42.57]",1560901588559
60368,8,orientation,"[111.99,10.969999,-41.95]",1560901588569
60372,8,orientation,"[110.939995,8.46,-41.09]",1560901588579
60376,8,orientation,"[110.14,6.04,-40.09]",1560901588589
60380,8,orientation,"[109.509995,3.85,-39.399998]",1560901588599
60384,8,orientation,"[108.95,1.73,-38.8]",1560901588609
60388,8,orientation,"[108.299995,-0.42999998,-38.21]",1560901588619
60392,8,orientation,"[107.1,-2.76,-37.84]",1560901588629
60396,8,orientation,"[105.31,-5.33,-37.54]",1560901588639
60400,8,orientation,"[103.35,-8.01,-37.0]",1560901588649
60404,8,orientation,"[102.02,-10.44,-36.1]",1560901588659
60408,8,orientation,"[100.92,-12.75,-35.07]",1560901588669
60412,8,orientation,"[100.38,-14.75,-34.02]",1560901588679
60416,8,orientation,"[99.63,-16.77,-33.18]",1560901588689
60420,8,orientation,"[98.549995,-18.869999,-32.51]",1560901588699
60424,8,orientation,"[98.049995,-20.72,-31.56]",1560901588709
60428,8,orientation,"[98.71,-22.119999,-30.0]",1560901588719
60432,8,orientation,"[99.75,-23.3,-28.72]",1560901588729
60436,8,orientation,"[101.18,-24.25,-27.55]",1560901588739
60440,8,orientation,"[102.06,-25.43,-26.099998]",1560901588748
60444,8,orientation,"[102.7,-26.57,-25.199999]",1560901588759
60448,8,orientation,"[103.149994,-27.689999,-24.51]",1560901588769
60452,8,orientation,"[103.53,-28.769999,-23.9]",1560901588779
60456,8,orientation,"[103.93,-29.8,-23.24]",1560901588789
60460,8,orientation,"[104.479996,-30.73,-22.57]",1560901588799
60464,8,orientation,"[105.13,-31.57,-21.96]",1560901588809
60468,8,orientation,"[105.71,-32.37,-21.439999]",1560901588819
60472,8,orientation,"[106.34,-33.07,-21.039999]",1560901588829
60476,8,orientation,"[107.11,-33.649998,-20.64]",1560901588839
60480,8,orientation,"[108.159996,-34.059998,-20.14]",1560901588849
60484,8,orientation,"[109.049995,-34.41,-19.89]",1560901588859
60488,8,orientation,"[109.59,-34.829998,-19.76]",1560901588869
60492,8,orientation,"[109.99,-35.239998,-19.58]",1560901588879
60496,8,orientation,"[110.549995,-35.53,-19.33]",1560901588889
60500,8,orientation,"[111.439995,-35.59,-19.119999]",1560901588899
60504,8,orientation,"[112.42,-35.48,-18.99]",1560901588909
60508,8,orientation,"[113.17,-35.38,-19.01]",1560901588919
60512,8,orientation,"[113.799995,-35.25,-19.1]",1560901588929
60516,8,orientation,"[114.259995,-35.14,-19.23]",1560901588939
60520,8,orientation,"[114.68,-35.0,-19.35]",1560901588949
60524,8,orientation,"[114.77,-34.89,-19.71]",1560901588959
60528,8,orientation,"[114.64,-34.8,-20.24]",1560901588969
60532,8,orientation,"[114.52,-34.67,-20.77]",1560901588979
60536,8,orientation,"[114.369995,-34.55,-21.26]",1560901588989
60540,8,orientation,"[114.14,-34.34,-22.029999]",1560901588999
60549,8,orientation,"[114.14,-33.98,-22.699999]",1560901589009
60550,8,orientation,"[114.009995,-33.63,-23.359999]",1560901589019
60552,8,orientation,"[113.81,-33.28,-24.1]",1560901589029
60556,8,orientation,"[113.84,-32.78,-24.769999]",1560901589039
60560,8,orientation,"[113.939995,-32.19,-25.46]",1560901589049
60564,8,orientation,"[114.049995,-31.51,-26.21]",1560901589059
60568,8,orientation,"[114.34,-30.65,-26.98]",1560901589069
60572,8,orientation,"[114.7,-29.689999,-27.769999]",1560901589079
60576,8,orientation,"[115.119995,-28.65,-28.539999]",1560901589089
60580,8,orientation,"[115.67,-27.48,-29.34]",1560901589099
60584,8,orientation,"[116.299995,-26.22,-30.16]",1560901589109
60588,8,orientation,"[117.049995,-24.83,-30.98]",1560901589119
60592,8,orientation,"[117.909996,-23.32,-31.76]",1560901589129
60596,8,orientation,"[118.799995,-21.75,-32.52]",1560901589139
60600,8,orientation,"[119.59,-20.199999,-33.239998]",1560901589149
60604,8,orientation,"[120.32,-18.64,-34.01]",1560901589159
60608,8,orientation,"[121.149994,-16.93,-34.809998]",1560901589169
60612,8,orientation,"[122.02,-15.12,-35.59]",1560901589179
60616,8,orientation,"[123.049995,-13.13,-36.35]",1560901589189
60620,8,orientation,"[124.32,-10.969999,-37.0]",1560901589199
60624,8,orientation,"[125.78,-8.679999,-37.559998]",1560901589209
60628,8,orientation,"[127.369995,-6.27,-38.079998]",1560901589218
60632,8,orientation,"[128.98,-3.73,-38.71]",1560901589229
60636,8,orientation,"[130.95999,-1.06,-38.95]",1560901589239
60640,8,orientation,"[133.14,1.67,-39.02]",1560901589249
60644,8,orientation,"[135.09,4.35,-39.19]",1560901589259
60648,8,orientation,"[137.34,7.24,-39.329998]",1560901589269
60652,8,orientation,"[139.56999,10.21,-39.489998]",1560901589278
60656,8,orientation,"[141.59999,13.179999,-39.739998]",1560901589289
60660,8,orientation,"[143.58,16.16,-39.93]",1560901589299
60664,8,orientation,"[145.53,19.07,-39.989998]",1560901589309
60668,8,orientation,"[147.22,21.8,-40.059998]",1560901589319
60672,8,orientation,"[148.72,24.449999,-40.17]",1560901589329
60676,8,orientation,"[150.08,27.05,-40.309998]",1560901589338
60680,8,orientation,"[151.34999,29.609999,-40.39]",1560901589349
60684,8,orientation,"[152.68,32.02,-40.219997]",1560901589359
60688,8,orientation,"[153.9,34.41,-40.09]",1560901589369
60692,8,orientation,"[155.01999,36.75,-39.989998]",1560901589379
60696,8,orientation,"[155.94,39.12,-40.059998]",1560901589389
60700,8,orientation,"[157.01,41.559998,-40.02]",1560901589399
60704,8,orientation,"[158.06999,44.04,-39.94]",1560901589409
60708,8,orientation,"[159.05,46.57,-39.96]",1560901589419
60712,8,orientation,"[159.76,48.85,-39.969997]",1560901589429
60716,8,orientation,"[159.87,50.7,-40.129997]",1560901589439
60720,8,orientation,"[159.53,52.34,-40.46]",1560901589449
60724,8,orientation,"[159.0,53.829998,-40.77]",1560901589459
60728,8,orientation,"[158.28,55.35,-41.21]",1560901589469
60732,8,orientation,"[158.2,57.28,-41.43]",1560901589479
60736,8,orientation,"[159.04,60.039997,-41.579998]",1560901589489
60740,8,orientation,"[160.22,63.289997,-41.77]",1560901589499
60746,8,orientation,"[161.58,67.159996,-42.26]",1560901589509
60748,8,orientation,"[162.98999,71.25,-42.809998]",1560901589519
60752,8,orientation,"[164.26,74.9,-43.1]",1560901589529
60756,8,orientation,"[164.98999,77.43,-42.91]",1560901589539
60760,8,orientation,"[165.23999,79.17,-42.52]",1560901589549
60764,8,orientation,"[165.4,80.509995,-41.91]",1560901589559
60768,8,orientation,"[165.92,81.46,-40.7]",1560901589569
60772,8,orientation,"[166.2,82.299995,-39.7]",1560901589579
60776,8,orientation,"[166.51,83.36,-38.91]",1560901589589
60780,8,orientation,"[166.69,84.759995,-38.55]",1560901589599
60784,8,orientation,"[166.91,86.82,-38.66]",1560901589608
60788,8,orientation,"[167.06,88.96,-38.969997]",1560901589619
60792,8,orientation,"[166.97,90.729996,-39.3]",1560901589629
60796,8,orientation,"[166.70999,91.96,-39.45]",1560901589639
60800,8,orientation,"[166.4,93.0,-39.55]",1560901589649
60804,8,orientation,"[166.11,93.74,-39.489998]",1560901589659
60808,8,orientation,"[165.73999,94.159996,-39.3]",1560901589669
60812,8,orientation,"[165.56,94.549995,-39.01]",1560901589679
60816,8,orientation,"[165.79,95.1,-38.57]",1560901589689
60820,8,orientation,"[166.23,95.729996,-38.07]",1560901589699
60824,8,orientation,"[166.98,96.659996,-37.579998]",1560901589709
60828,8,orientation,"[167.89,97.509995,-36.95]",1560901589719
60832,8,orientation,"[168.01,97.71,-36.63]",1560901589729
60836,8,orientation,"[167.89,97.829994,-36.51]",1560901589739
60840,8,orientation,"[167.76,97.78,-36.37]",1560901589749
60844,8,orientation,"[167.25,97.09,-36.13]",1560901589759
60848,8,orientation,"[166.7,96.22,-35.84]",1560901589769
60852,8,orientation,"[166.34,95.509995,-35.53]",1560901589779
60856,8,orientation,"[166.45,95.479996,-35.32]",1560901589789
60860,8,orientation,"[166.84999,95.95,-35.239998]",1560901589799
60864,8,orientation,"[167.28,96.799995,-35.39]",1560901589809
60868,8,orientation,"[167.34999,97.979996,-36.079998]",1560901589819
60872,8,orientation,"[167.23999,98.7,-36.67]",1560901589829
60876,8,orientation,"[166.89,98.81,-37.03]",1560901589838
60880,8,orientation,"[166.25,98.25,-37.21]",1560901589849
60884,8,orientation,"[164.87,96.659996,-37.25]",1560901589859
60888,8,orientation,"[163.62999,94.799995,-36.94]",1560901589869
60892,8,orientation,"[163.22,93.7,-36.489998]",1560901589879
60896,8,orientation,"[163.4,93.409996,-36.16]",1560901589889
60900,8,orientation,"[163.67,93.439995,-36.0]",1560901589899
60904,8,orientation,"[163.87999,93.7,-36.01]",1560901589909
60908,8,orientation,"[163.92,93.97,-36.19]",1560901589919
60912,8,orientation,"[163.66,94.079994,-36.45]",1560901589929
60916,8,orientation,"[163.19,93.99,-36.719997]",1560901589939
60920,8,orientation,"[162.58,93.729996,-36.98]",1560901589949
60924,8,orientation,"[161.8,93.27,-37.25]",1560901589959
60928,8,orientation,"[160.81999,92.68,-37.559998]",1560901589969
60932,8,orientation,"[159.93,92.119995,-37.809998]",1560901589979
60936,8,orientation,"[159.33,91.72,-37.98]",1560901589989
60940,8,orientation,"[159.01999,91.38,-38.0]",1560901589999
60949,8,orientation,"[158.91,91.159996,-37.989998]",1560901590009
60950,8,orientation,"[158.86,90.939995,-37.98]",1560901590019
60952,8,orientation,"[158.87999,90.829994,-38.02]",1560901590029
60956,8,orientation,"[159.0,90.71,-37.95]",1560901590039
60960,8,orientation,"[159.03,90.7,-38.07]",1560901590049
60964,8,orientation,"[159.05,90.59,-38.129997]",1560901590059
60968,8,orientation,"[158.87,90.409996,-38.28]",1560901590069
60972,8,orientation,"[158.53,90.25,-38.54]",1560901590079
60976,8,orientation,"[158.05,89.99,-38.829998]",1560901590089
60980,8,orientation,"[157.66,89.65,-38.98]",1560901590099
60984,8,orientation,"[157.75,89.549995,-38.969997]",1560901590109
60988,8,orientation,"[157.94,89.579994,-39.0]",1560901590119
60992,8,orientation,"[157.73999,89.299995,-39.07]",1560901590129
60996,8,orientation,"[157.23999,88.74,-39.17]",1560901590139
61000,8,orientation,"[156.53,88.07,-39.35]",1560901590149
61004,8,orientation,"[155.59999,87.25,-39.6]",1560901590159
61008,8,orientation,"[154.67,86.39,-39.84]",1560901590169
61012,8,orientation,"[153.89,85.57,-40.03]",1560901590179
61016,8,orientation,"[153.28,84.82,-40.129997]",1560901590189
61020,8,orientation,"[152.86,84.189995,-40.21]",1560901590199
61024,8,orientation,"[152.69,83.64,-40.16]",1560901590209
61028,8,orientation,"[152.9,83.22,-39.96]",1560901590219
61032,8,orientation,"[152.9,82.64,-39.809998]",1560901590229
61036,8,orientation,"[152.65,81.95,-39.75]",1560901590239
61040,8,orientation,"[152.11,81.229996,-39.85]",1560901590249
61044,8,orientation,"[151.29,80.369995,-40.04]",1560901590259
61048,8,orientation,"[150.43,79.549995,-40.309998]",1560901590269
61052,8,orientation,"[149.59,78.759995,-40.629997]",1560901590279
61056,8,orientation,"[148.56999,77.93,-41.1]",1560901590289
61060,8,orientation,"[147.39,76.689995,-41.309998]",1560901590299
61064,8,orientation,"[146.03,75.27,-41.51]",1560901590309
61068,8,orientation,"[144.7,73.729996,-41.649998]",1560901590319
61072,8,orientation,"[143.59,72.27,-41.77]",1560901590329
61076,8,orientation,"[142.56,70.909996,-41.98]",1560901590339
61080,8,orientation,"[141.09999,69.27,-42.29]",1560901590349
61084,8,orientation,"[139.05,67.27,-42.68]",1560901590359
61088,8,orientation,"[136.34,64.84,-43.12]",1560901590369
61092,8,orientation,"[133.43,62.27,-43.55]",1560901590379
61096,8,orientation,"[130.48999,59.649998,-43.94]",1560901590389
61100,8,orientation,"[127.43,56.76,-43.989998]",1560901590399
61104,8,orientation,"[124.659996,54.0,-43.92]",1560901590409
61108,8,orientation,"[122.619995,51.739998,-43.98]",1560901590418
61112,8,orientation,"[121.189995,49.739998,-43.96]",1560901590429
61116,8,orientation,"[120.38,47.86,-43.67]",1560901590439
61120,8,orientation,"[120.04,45.92,-42.92]",1560901590449
61124,8,orientation,"[120.149994,44.14,-42.16]",1560901590458
61128,8,orientation,"[116.689995,40.41,-40.96]",1560901590469
61132,8,orientation,"[116.74,39.0,-41.149998]",1560901590479
61136,8,orientation,"[115.049995,36.75,-41.379997]",1560901590489
61140,8,orientation,"[112.079994,33.76,-41.48]",1560901590499
61145,8,orientation,"[109.149994,30.64,-41.09]",1560901590509
61148,8,orientation,"[106.64,27.71,-40.66]",1560901590519
61152,8,orientation,"[104.89,25.109999,-40.149998]",1560901590529
61156,8,orientation,"[104.31,22.93,-39.46]",1560901590539
61160,8,orientation,"[104.96,21.25,-38.87]",1560901590549
61164,8,orientation,"[106.119995,19.84,-38.6]",1560901590559
61168,8,orientation,"[107.46,18.47,-38.2]",1560901590569
61172,8,orientation,"[109.07,17.58,-38.86]",1560901590579
61176,8,orientation,"[110.18,16.16,-38.44]",1560901590589
61180,8,orientation,"[111.1,14.559999,-37.71]",1560901590599
61184,8,orientation,"[111.5,13.07,-37.75]",1560901590609
61188,8,orientation,"[111.729996,11.559999,-37.92]",1560901590619
61192,8,orientation,"[112.2,10.0199995,-37.649998]",1560901590629
61196,8,orientation,"[113.02,8.54,-37.149998]",1560901590639
61200,8,orientation,"[113.28,6.96,-37.0]",1560901590649
61204,8,orientation,"[113.439995,5.38,-36.88]",1560901590659
61208,8,orientation,"[113.46,3.57,-36.329998]",1560901590668
61212,8,orientation,"[113.24,1.63,-35.67]",1560901590679
61216,8,orientation,"[112.38,-0.48,-35.23]",1560901590689
61220,8,orientation,"[110.52,-2.8799999,-35.079998]",1560901590699
61224,8,orientation,"[108.079994,-5.5099998,-34.92]",1560901590709
61228,8,orientation,"[105.67,-7.94,-35.39]",1560901590719
61232,8,orientation,"[104.869995,-9.969999,-34.67]",1560901590729
61236,8,orientation,"[104.909996,-11.58,-34.02]",1560901590739
61240,8,orientation,"[105.299995,-12.94,-33.57]",1560901590749
61244,8,orientation,"[105.36,-14.38,-33.23]",1560901590759
61248,8,orientation,"[106.009995,-15.58,-32.71]",1560901590769
61252,8,orientation,"[106.549995,-16.83,-32.01]",1560901590779
61256,8,orientation,"[106.369995,-18.369999,-31.279999]",1560901590789
61260,8,orientation,"[105.6,-20.119999,-30.64]",1560901590799
61264,8,orientation,"[105.14,-21.699999,-29.91]",1560901590809
61268,8,orientation,"[104.79,-23.16,-29.24]",1560901590819
61272,8,orientation,"[105.43,-24.31,-27.88]",1560901590829
61276,8,orientation,"[105.399994,-25.51,-27.42]",1560901590839
61280,8,orientation,"[105.53,-26.5,-27.39]",1560901590849
61284,8,orientation,"[106.46,-27.23,-26.849998]",1560901590859
61288,8,orientation,"[107.35,-27.939999,-26.22]",1560901590869
61292,8,orientation,"[108.25,-28.529999,-25.869999]",1560901590878
61296,8,orientation,"[108.97,-29.15,-25.599998]",1560901590889
61300,8,orientation,"[109.63,-29.769999,-25.21]",1560901590899
61304,8,orientation,"[110.079994,-30.439999,-24.779999]",1560901590909
61308,8,orientation,"[110.689995,-30.929998,-24.529999]",1560901590919
61312,8,orientation,"[111.28,-31.279999,-24.42]",1560901590929
61316,8,orientation,"[111.88,-31.519999,-24.359999]",1560901590939
61320,8,orientation,"[112.61,-31.609999,-24.3]",1560901590949
61324,8,orientation,"[113.24,-31.689999,-24.25]",1560901590959
61328,8,orientation,"[113.71,-31.8,-24.14]",1560901590969
61332,8,orientation,"[114.119995,-31.92,-23.99]",1560901590979
61336,8,orientation,"[114.6,-31.939999,-23.89]",1560901590989
61340,8,orientation,"[114.99,-31.96,-23.779999]",1560901590999
61348,8,orientation,"[115.54,-31.769999,-23.89]",1560901591009
61349,8,orientation,"[115.77,-31.65,-24.109999]",1560901591019
61352,8,orientation,"[116.049995,-31.429998,-24.439999]",1560901591029
61356,8,orientation,"[116.46,-31.039999,-24.859999]",1560901591039
61360,8,orientation,"[117.14,-30.449999,-25.22]",1560901591049
61364,8,orientation,"[117.74,-29.859999,-25.57]",1560901591059
61368,8,orientation,"[118.229996,-29.269999,-25.92]",1560901591069
61372,8,orientation,"[118.63,-28.63,-26.34]",1560901591079
61376,8,orientation,"[119.1,-27.859999,-26.779999]",1560901591089
61380,8,orientation,"[119.56,-27.019999,-27.25]",1560901591099
61384,8,orientation,"[119.95,-26.119999,-27.83]",1560901591109
61388,8,orientation,"[120.479996,-25.06,-28.43]",1560901591119
